language,period,repetition,test_accuracy,test_f1_macro,training_logs,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2
en,before_2016,19,0.38461538461538464,0.2277526395173454,"[{""loss"": 1.0766, ""grad_norm"": 6.295544624328613, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9543, ""grad_norm"": 4.775654315948486, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9633, ""grad_norm"": Infinity, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 311.2937, ""train_samples_per_second"": 0.993, ""train_steps_per_second"": 0.039, ""train_loss"": 0.9980799357096354, ""epoch"": 3.0}]",0.5,0.09090909090909091,0.15384615384615385,0.0,0.0,0.0,0.375,0.9,0.5294117647058824
en,before_2016,20,0.34615384615384615,0.23684210526315788,"[{""loss"": 1.0817, ""grad_norm"": 7.801307201385498, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0133, ""grad_norm"": 4.023022651672363, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0483, ""grad_norm"": 9.178914070129395, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 308.3363, ""train_samples_per_second"": 1.002, ""train_steps_per_second"": 0.039, ""train_loss"": 1.0477721293767293, ""epoch"": 3.0}]",0.25,0.18181818181818182,0.21052631578947367,0.0,0.0,0.0,0.3888888888888889,0.7,0.5
en,before_2016,21,0.5,0.3550446998722861,"[{""loss"": 1.0321, ""grad_norm"": 9.782669067382812, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0178, ""grad_norm"": Infinity, ""learning_rate"": 8.333333333333334e-06, ""epoch"": 2.0}, {""loss"": 0.9563, ""grad_norm"": 5.794872283935547, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 312.1654, ""train_samples_per_second"": 0.99, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0020703077316284, ""epoch"": 3.0}]",0.5,0.8181818181818182,0.6206896551724138,0.0,0.0,0.0,0.5,0.4,0.4444444444444444
en,before_2016,22,0.6923076923076923,0.5121328224776501,"[{""loss"": 1.0826, ""grad_norm"": 10.001949310302734, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0268, ""grad_norm"": 6.397153854370117, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0485, ""grad_norm"": 6.955578804016113, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 310.9282, ""train_samples_per_second"": 0.994, ""train_steps_per_second"": 0.039, ""train_loss"": 1.0526189009348552, ""epoch"": 3.0}]",0.6111111111111112,1.0,0.7586206896551724,0.0,0.0,0.0,0.875,0.7,0.7777777777777778
en,before_2016,23,0.6538461538461539,0.4724310776942356,"[{""loss"": 1.0742, ""grad_norm"": 4.606468200683594, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0355, ""grad_norm"": 5.816074371337891, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0011, ""grad_norm"": 8.50990104675293, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 316.0966, ""train_samples_per_second"": 0.978, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0369130373001099, ""epoch"": 3.0}]",0.6470588235294118,1.0,0.7857142857142857,0.0,0.0,0.0,0.6666666666666666,0.6,0.631578947368421
en,before_2016,24,0.5384615384615384,0.39753086419753086,"[{""loss"": 1.0748, ""grad_norm"": 4.531737804412842, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9937, ""grad_norm"": 5.349310874938965, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9677, ""grad_norm"": Infinity, ""learning_rate"": 1.6666666666666667e-06, ""epoch"": 3.0}, {""train_runtime"": 311.6603, ""train_samples_per_second"": 0.991, ""train_steps_per_second"": 0.039, ""train_loss"": 1.0120733380317688, ""epoch"": 3.0}]",0.5,0.7272727272727273,0.5925925925925926,0.0,0.0,0.0,0.6,0.6,0.6
en,before_2016,25,0.6153846153846154,0.4528985507246377,"[{""loss"": 1.0728, ""grad_norm"": 4.119941711425781, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0308, ""grad_norm"": 3.7263615131378174, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9823, ""grad_norm"": 3.1544477939605713, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 313.8859, ""train_samples_per_second"": 0.984, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0286425352096558, ""epoch"": 3.0}]",0.6923076923076923,0.8181818181818182,0.75,0.0,0.0,0.0,0.5384615384615384,0.7,0.6086956521739131
en,before_2016,26,0.5384615384615384,0.3956043956043956,"[{""loss"": 1.0349, ""grad_norm"": 6.375369071960449, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0387, ""grad_norm"": 6.691518783569336, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9732, ""grad_norm"": 5.228248596191406, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 314.5654, ""train_samples_per_second"": 0.982, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0156126618385315, ""epoch"": 3.0}]",0.5333333333333333,0.7272727272727273,0.6153846153846154,0.0,0.0,0.0,0.5454545454545454,0.6,0.5714285714285714
en,before_2016,27,0.46153846153846156,0.3308270676691729,"[{""loss"": 1.0423, ""grad_norm"": 5.587039470672607, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9934, ""grad_norm"": 6.081287860870361, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9724, ""grad_norm"": 7.929532051086426, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 315.098, ""train_samples_per_second"": 0.981, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0026919047037761, ""epoch"": 3.0}]",0.47058823529411764,0.7272727272727273,0.5714285714285714,0.0,0.0,0.0,0.4444444444444444,0.4,0.42105263157894735
en,before_2016,28,0.5769230769230769,0.42909090909090913,"[{""loss"": 1.0993, ""grad_norm"": 6.451590061187744, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 0.9821, ""grad_norm"": 10.062973022460938, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 0.9577, ""grad_norm"": 7.445440292358398, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 312.7857, ""train_samples_per_second"": 0.988, ""train_steps_per_second"": 0.038, ""train_loss"": 1.01301376024882, ""epoch"": 3.0}]",0.5,0.6363636363636364,0.56,0.0,0.0,0.0,0.6666666666666666,0.8,0.7272727272727273
en,before_2016,29,0.38461538461538464,0.1851851851851852,"[{""loss"": 1.0503, ""grad_norm"": 3.9412710666656494, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0757, ""grad_norm"": 12.73354434967041, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0557, ""grad_norm"": 16.286123275756836, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 312.7285, ""train_samples_per_second"": 0.988, ""train_steps_per_second"": 0.038, ""train_loss"": 1.0605766773223877, ""epoch"": 3.0}]",0.4,0.9090909090909091,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
en,before_2016,30,0.5,0.31746031746031744,"[{""loss"": 1.0903, ""grad_norm"": 3.704664707183838, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0225, ""grad_norm"": 6.632812976837158, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0185, ""grad_norm"": 5.05263090133667, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 324.5418, ""train_samples_per_second"": 0.952, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0437736511230469, ""epoch"": 3.0}]",0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.2,0.2857142857142857
en,after_2016,1,0.6,0.4444444444444444,"[{""loss"": 1.1059, ""grad_norm"": 2.7897863388061523, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0733, ""grad_norm"": 2.0243093967437744, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0965, ""grad_norm"": 2.4029781818389893, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 180.7685, ""train_samples_per_second"": 0.963, ""train_steps_per_second"": 0.033, ""train_loss"": 1.0919113159179688, ""epoch"": 3.0}]",0.5,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.0,0.0,0.0
en,after_2016,2,0.4,0.19047619047619047,"[{""loss"": 1.0929, ""grad_norm"": 1.9653578996658325, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0836, ""grad_norm"": 2.9207451343536377, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0863, ""grad_norm"": 2.536461353302002, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 178.9588, ""train_samples_per_second"": 0.972, ""train_steps_per_second"": 0.034, ""train_loss"": 1.087591330210368, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,3,0.5333333333333333,0.3686274509803922,"[{""loss"": 1.0934, ""grad_norm"": 1.8352781534194946, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0837, ""grad_norm"": 2.7330479621887207, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0344, ""grad_norm"": 2.937351703643799, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 180.1949, ""train_samples_per_second"": 0.966, ""train_steps_per_second"": 0.033, ""train_loss"": 1.070475459098816, ""epoch"": 3.0}]",0.5454545454545454,1.0,0.7058823529411765,0.5,0.3333333333333333,0.4,0.0,0.0,0.0
en,after_2016,4,0.4666666666666667,0.29523809523809524,"[{""loss"": 1.0557, ""grad_norm"": 3.4220526218414307, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.1095, ""grad_norm"": 5.300319671630859, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.054, ""grad_norm"": 3.9750845432281494, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 178.745, ""train_samples_per_second"": 0.973, ""train_steps_per_second"": 0.034, ""train_loss"": 1.073085904121399, ""epoch"": 3.0}]",0.42857142857142855,1.0,0.6,1.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0
en,after_2016,5,0.4,0.19047619047619047,"[{""loss"": 1.0987, ""grad_norm"": 2.0563549995422363, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0745, ""grad_norm"": 3.900322914123535, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0672, ""grad_norm"": 5.015376091003418, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 174.2376, ""train_samples_per_second"": 0.999, ""train_steps_per_second"": 0.034, ""train_loss"": 1.0801530679066975, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,6,0.4,0.19047619047619047,"[{""loss"": 1.1148, ""grad_norm"": 4.4078569412231445, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0852, ""grad_norm"": 4.5086822509765625, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0516, ""grad_norm"": 5.113753318786621, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 177.365, ""train_samples_per_second"": 0.981, ""train_steps_per_second"": 0.034, ""train_loss"": 1.0838834444681804, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,7,0.5333333333333333,0.37719298245614036,"[{""loss"": 1.1261, ""grad_norm"": 4.268081188201904, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0974, ""grad_norm"": 4.270049571990967, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0929, ""grad_norm"": 3.111288547515869, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.7761, ""train_samples_per_second"": 0.968, ""train_steps_per_second"": 0.033, ""train_loss"": 1.1054839690526326, ""epoch"": 3.0}]",0.46153846153846156,1.0,0.631578947368421,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
en,after_2016,8,0.4,0.19047619047619047,"[{""loss"": 1.0888, ""grad_norm"": 2.5396177768707275, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0765, ""grad_norm"": 3.599881649017334, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.06, ""grad_norm"": 3.318371534347534, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.6066, ""train_samples_per_second"": 0.969, ""train_steps_per_second"": 0.033, ""train_loss"": 1.075075586636861, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,9,0.6666666666666666,0.5019607843137255,"[{""loss"": 1.092, ""grad_norm"": 1.9904626607894897, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0769, ""grad_norm"": 3.2055931091308594, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0656, ""grad_norm"": 2.6952130794525146, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 180.0716, ""train_samples_per_second"": 0.966, ""train_steps_per_second"": 0.033, ""train_loss"": 1.07817546526591, ""epoch"": 3.0}]",1.0,0.6666666666666666,0.8,0.5454545454545454,1.0,0.7058823529411765,0.0,0.0,0.0
en,after_2016,10,0.7333333333333333,0.5421245421245421,"[{""loss"": 1.0859, ""grad_norm"": Infinity, ""learning_rate"": 1.6666666666666667e-05, ""epoch"": 1.0}, {""loss"": 1.0757, ""grad_norm"": 4.3384599685668945, ""learning_rate"": 1e-05, ""epoch"": 2.0}, {""loss"": 1.0001, ""grad_norm"": 4.546214580535889, ""learning_rate"": 3.3333333333333333e-06, ""epoch"": 3.0}, {""train_runtime"": 176.4577, ""train_samples_per_second"": 0.986, ""train_steps_per_second"": 0.034, ""train_loss"": 1.053891936937968, ""epoch"": 3.0}]",0.75,1.0,0.8571428571428571,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.0,0.0,0.0
en,after_2016,11,0.4,0.19047619047619047,"[{""loss"": 1.1216, ""grad_norm"": 6.098198413848877, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.132, ""grad_norm"": 6.320958137512207, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.1236, ""grad_norm"": 3.7117421627044678, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 180.0214, ""train_samples_per_second"": 0.967, ""train_steps_per_second"": 0.033, ""train_loss"": 1.125746488571167, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,12,0.7333333333333333,0.5457875457875457,"[{""loss"": 1.1131, ""grad_norm"": 2.9767849445343018, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0469, ""grad_norm"": 3.535115957260132, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0314, ""grad_norm"": 4.5823564529418945, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 177.3769, ""train_samples_per_second"": 0.981, ""train_steps_per_second"": 0.034, ""train_loss"": 1.063814600308736, ""epoch"": 3.0}]",0.8571428571428571,1.0,0.9230769230769231,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,0.0
en,after_2016,13,0.6,0.4444444444444444,"[{""loss"": 1.0879, ""grad_norm"": 4.363068580627441, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.1271, ""grad_norm"": 4.2110490798950195, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0758, ""grad_norm"": 2.473107099533081, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 180.0525, ""train_samples_per_second"": 0.966, ""train_steps_per_second"": 0.033, ""train_loss"": 1.0969349940617878, ""epoch"": 3.0}]",0.5,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.0,0.0,0.0
en,after_2016,14,0.4,0.19047619047619047,"[{""loss"": 1.0999, ""grad_norm"": 3.835864305496216, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0857, ""grad_norm"": 3.7189111709594727, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0865, ""grad_norm"": 3.3680777549743652, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 178.8399, ""train_samples_per_second"": 0.973, ""train_steps_per_second"": 0.034, ""train_loss"": 1.0907060702641804, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,15,0.4,0.19047619047619047,"[{""loss"": 1.1261, ""grad_norm"": 5.29236364364624, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0874, ""grad_norm"": 4.098299980163574, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0569, ""grad_norm"": 2.4606285095214844, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 180.1686, ""train_samples_per_second"": 0.966, ""train_steps_per_second"": 0.033, ""train_loss"": 1.09012504418691, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,16,0.4,0.19047619047619047,"[{""loss"": 1.1217, ""grad_norm"": 4.631958484649658, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0749, ""grad_norm"": 2.1804919242858887, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0944, ""grad_norm"": 2.5005130767822266, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 175.6528, ""train_samples_per_second"": 0.991, ""train_steps_per_second"": 0.034, ""train_loss"": 1.0970120429992676, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,17,0.4,0.19047619047619047,"[{""loss"": 1.0596, ""grad_norm"": 1.8373973369598389, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.104, ""grad_norm"": 3.3863608837127686, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.1008, ""grad_norm"": 3.2239110469818115, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.2939, ""train_samples_per_second"": 0.97, ""train_steps_per_second"": 0.033, ""train_loss"": 1.0881038109461467, ""epoch"": 3.0}]",0.0,0.0,0.0,0.4,1.0,0.5714285714285714,0.0,0.0,0.0
en,after_2016,18,0.5333333333333333,0.37719298245614036,"[{""loss"": 1.1004, ""grad_norm"": 2.3820579051971436, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0249, ""grad_norm"": 3.334294319152832, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.011, ""grad_norm"": 5.463130474090576, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.0745, ""train_samples_per_second"": 0.972, ""train_steps_per_second"": 0.034, ""train_loss"": 1.04542076587677, ""epoch"": 3.0}]",1.0,0.3333333333333333,0.5,0.46153846153846156,1.0,0.631578947368421,0.0,0.0,0.0
en,after_2016,19,0.6,0.4444444444444444,"[{""loss"": 1.0905, ""grad_norm"": 3.3168890476226807, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0408, ""grad_norm"": 5.055837154388428, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0156, ""grad_norm"": 4.432977199554443, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.4153, ""train_samples_per_second"": 0.97, ""train_steps_per_second"": 0.033, ""train_loss"": 1.0489681959152222, ""epoch"": 3.0}]",0.5,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.0,0.0,0.0
en,after_2016,20,0.4,0.19047619047619047,"[{""loss"": 1.0968, ""grad_norm"": 2.9756150245666504, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.1172, ""grad_norm"": 3.2045862674713135, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.1033, ""grad_norm"": 2.370507001876831, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 178.9088, ""train_samples_per_second"": 0.973, ""train_steps_per_second"": 0.034, ""train_loss"": 1.105772336324056, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,21,0.4666666666666667,0.29523809523809524,"[{""loss"": 1.1201, ""grad_norm"": 4.612688064575195, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0569, ""grad_norm"": 4.244172096252441, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0458, ""grad_norm"": 2.3282246589660645, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.3004, ""train_samples_per_second"": 0.97, ""train_steps_per_second"": 0.033, ""train_loss"": 1.074241836865743, ""epoch"": 3.0}]",0.42857142857142855,1.0,0.6,1.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0
en,after_2016,22,0.4666666666666667,0.293859649122807,"[{""loss"": 1.0795, ""grad_norm"": 2.430884599685669, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.1148, ""grad_norm"": 3.8040761947631836, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0966, ""grad_norm"": 2.6658825874328613, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 178.6603, ""train_samples_per_second"": 0.974, ""train_steps_per_second"": 0.034, ""train_loss"": 1.0969563325246174, ""epoch"": 3.0}]",0.46153846153846156,1.0,0.631578947368421,0.5,0.16666666666666666,0.25,0.0,0.0,0.0
en,after_2016,23,0.6666666666666666,0.4945054945054945,"[{""loss"": 1.111, ""grad_norm"": 2.5071325302124023, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0582, ""grad_norm"": 2.875232219696045, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0089, ""grad_norm"": 3.035656452178955, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 180.0255, ""train_samples_per_second"": 0.967, ""train_steps_per_second"": 0.033, ""train_loss"": 1.059355099995931, ""epoch"": 3.0}]",0.7142857142857143,0.8333333333333334,0.7692307692307693,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,0.0
en,after_2016,24,0.5333333333333333,0.37719298245614036,"[{""loss"": 1.1231, ""grad_norm"": 4.644765377044678, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0771, ""grad_norm"": 2.7499701976776123, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.119, ""grad_norm"": 1.9273549318313599, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.1533, ""train_samples_per_second"": 0.971, ""train_steps_per_second"": 0.033, ""train_loss"": 1.1064022382100422, ""epoch"": 3.0}]",0.46153846153846156,1.0,0.631578947368421,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
en,after_2016,25,0.4,0.19047619047619047,"[{""loss"": 1.1096, ""grad_norm"": 6.104403972625732, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.1102, ""grad_norm"": 2.9331419467926025, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0869, ""grad_norm"": 2.094048261642456, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.1757, ""train_samples_per_second"": 0.971, ""train_steps_per_second"": 0.033, ""train_loss"": 1.1022193829218547, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,26,0.6,0.4318181818181818,"[{""loss"": 1.1167, ""grad_norm"": 2.6783103942871094, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0538, ""grad_norm"": 4.251479148864746, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.043, ""grad_norm"": 3.5584805011749268, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 178.5542, ""train_samples_per_second"": 0.974, ""train_steps_per_second"": 0.034, ""train_loss"": 1.0711585680643718, ""epoch"": 3.0}]",0.6,1.0,0.75,0.6,0.5,0.5454545454545454,0.0,0.0,0.0
en,after_2016,27,0.4,0.19047619047619047,"[{""loss"": 1.0883, ""grad_norm"": 5.378883361816406, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0767, ""grad_norm"": 2.6628758907318115, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0653, ""grad_norm"": 5.1637067794799805, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.904, ""train_samples_per_second"": 0.967, ""train_steps_per_second"": 0.033, ""train_loss"": 1.0767624378204346, ""epoch"": 3.0}]",0.4,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
en,after_2016,28,0.5333333333333333,0.3703703703703704,"[{""loss"": 1.1218, ""grad_norm"": 2.621516227722168, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0818, ""grad_norm"": 6.878002166748047, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0261, ""grad_norm"": 4.0326104164123535, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.1945, ""train_samples_per_second"": 0.971, ""train_steps_per_second"": 0.033, ""train_loss"": 1.0765365759531658, ""epoch"": 3.0}]",0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0
